,team,last_name,depth_chart_position,first_name,fantasy_positions,status,position,search_full_name,player_id,full_name,sport,search_first_name,search_rank,age,injury_status,active,search_last_name
4922,ATL,Scantling,None,Garrett,['WR'],Active,WR,garrettscantling,4922,Garrett Scantling,nfl,garrett,9999999,None,None,True,scantling
7561,SF,Mitchell,RB,Elijah,['RB'],Active,RB,elijahmitchell,7561,Elijah Mitchell,nfl,elijah,54,24,None,True,mitchell
233,None,Moore,None,Matt,['QB'],Inactive,QB,mattmoore,233,Matt Moore,nfl,matt,502,37,None,True,moore
346,None,Tate,None,Brandon,['WR'],Inactive,WR,brandontate,346,Brandon Tate,nfl,brandon,9999999,34,None,False,tate
50,None,Palmer,None,Jordan,['QB'],Inactive,QB,jordanpalmer,50,Jordan Palmer,nfl,jordan,9999999,33,None,False,palmer
3490,None,Koehn,None,Marshall,['K'],Inactive,K,marshallkoehn,3490,Marshall Koehn,nfl,marshall,9999999,29,None,False,koehn
2937,None,Powell,None,Damond,['WR'],Inactive,WR,damondpowell,2937,Damond Powell,nfl,damond,9999999,24,None,False,powell
2268,None,Allen,None,Rashaun,['TE'],Injured Reserve,TE,rashaunallen,2268,Rashaun Allen,nfl,rashaun,9999999,30,None,False,allen
992,None,Lockette,None,Ricardo,['WR'],Inactive,WR,ricardolockette,992,Ricardo Lockette,nfl,ricardo,9999999,34,None,False,lockette
6557,NYJ,Smith,SWR,Jeff,['WR'],Active,WR,jeffsmith,6557,Jeff Smith,nfl,jeff,9999999,25,None,True,smith
2436,None,Smelter,None,DeAndre,['WR'],Inactive,WR,deandresmelter,2436,DeAndre Smelter,nfl,deandre,9999999,30,None,False,smelter
5857,SEA,Fant,TE,Noah,['TE'],Active,TE,noahfant,5857,Noah Fant,nfl,noah,177,24,None,True,fant
958,None,Morgan,None,Joe,['WR'],Inactive,WR,joemorgan,958,Joe Morgan,nfl,joe,9999999,32,None,False,morgan
1737,BUF,Keenum,QB,Case,['QB'],Active,QB,casekeenum,1737,Case Keenum,nfl,case,628,34,None,True,keenum
2495,None,O'Leary,None,Nick,['TE'],Active,TE,nickoleary,2495,Nick O'Leary,nfl,nick,424,29,Questionable,True,oleary
5427,None,Gonzalez,None,LaQuvionte,['WR'],Active,WR,laquviontegonzalez,5427,LaQuvionte Gonzalez,nfl,laquvionte,987,28,None,True,gonzalez
7401,None,Tate,None,Khalil,['WR'],Inactive,WR,khaliltate,7401,Khalil Tate,nfl,khalil,9999999,23,None,True,tate
3343,DET,Sudfeld,QB,Nate,['QB'],Active,QB,natesudfeld,3343,Nate Sudfeld,nfl,nate,671,28,None,True,sudfeld
2252,None,Washington,None,Corey,['WR'],Inactive,WR,coreywashington,2252,Corey Washington,nfl,corey,9999999,30,None,False,washington
3878,None,Traylor,None,Austin,['TE'],Inactive,TE,austintraylor,3878,Austin Traylor,nfl,austin,9999999,28,None,False,traylor
887,None,Moore,None,Denarius,['WR'],Inactive,WR,denariusmoore,887,Denarius Moore,nfl,denarius,9999999,31,None,False,moore
345,NE,Hoyer,QB,Brian,['QB'],Active,QB,brianhoyer,345,Brian Hoyer,nfl,brian,9999999,36,None,True,hoyer
8077,None,Anderson,None,Otis,['RB'],Active,RB,otisanderson,8077,Otis Anderson,nfl,otis,374,23,None,True,anderson
6059,GB,Fulgham,None,Travis,['WR'],Active,WR,travisfulgham,6059,Travis Fulgham,nfl,travis,9999999,26,None,True,fulgham
3532,None,Farrow,None,Kenneth,['RB'],Inactive,RB,kennethfarrow,3532,Kenneth Farrow,nfl,kenneth,9999999,28,None,False,farrow
1477,None,Rivera,None,Mychal,['TE'],Inactive,TE,mychalrivera,1477,Mychal Rivera,nfl,mychal,9999999,30,None,False,rivera
2397,None,Heuerman,None,Jeff,['TE'],Active,TE,jeffheuerman,2397,Jeff Heuerman,nfl,jeff,883,29,None,True,heuerman
613,None,LaFell,None,Brandon,['WR'],Inactive,WR,brandonlafell,613,Brandon LaFell,nfl,brandon,9999999,35,None,False,lafell
4827,None,Hopper,None,Germone,['WR'],Active,WR,germonehopper,4827,Germone Hopper,nfl,germone,9999999,28,None,True,hopper
5175,None,Davis,None,Jawill,['WR'],Inactive,WR,jawilldavis,5175,Jawill Davis,nfl,jawill,9999999,26,None,False,davis
5801,None,McCrary,None,Kobe,['RB'],Active,RB,kobemccrary,5801,Kobe McCrary,nfl,kobe,9999999,27,None,True,mccrary
4892,CAR,Mayfield,QB,Baker,['QB'],Active,QB,bakermayfield,4892,Baker Mayfield,nfl,baker,203,27,None,True,mayfield
4464,MIN,Mullens,QB,Nick,['QB'],Active,QB,nickmullens,4464,Nick Mullens,nfl,nick,9999999,27,None,True,mullens
5008,MIA,Smythe,TE,Durham,['TE'],Active,TE,durhamsmythe,5008,Durham Smythe,nfl,durham,9999999,27,None,True,smythe
6585,None,Brooks-James,None,Tony,['RB'],Active,RB,tonybrooksjames,6585,Tony Brooks-James,nfl,tony,1759,27,None,True,brooksjames
6036,None,Davis,None,Ryan,['WR'],Active,WR,ryandavis,6036,Ryan Davis,nfl,ryan,9999999,24,None,True,davis
7352,None,Cole,None,Matt,['WR'],Active,WR,mattcole,7352,Matt Cole,nfl,matt,351,25,None,True,cole
1287,None,Forbath,None,Kai,['K'],Inactive,K,kaiforbath,1287,Kai Forbath,nfl,kai,698,34,None,True,forbath
8225,NYG,Bellinger,TE,Daniel,['TE'],Active,TE,danielbellinger,8225,Daniel Bellinger,nfl,daniel,401,21,None,True,bellinger
5080,None,Ratley,None,Damion,['WR'],Active,WR,damionratley,5080,Damion Ratley,nfl,damion,9999999,26,None,True,ratley
2597,None,Dyer,None,Michael,['RB'],Inactive,RB,michaeldyer,2597,Michael Dyer,nfl,michael,9999999,27,None,False,dyer
5111,None,Wims,None,Javon,['WR'],Active,WR,javonwims,5111,Javon Wims,nfl,javon,442,27,None,True,wims
4510,None,Harris,None,Najee,['LB'],Active,RB,najeeharris,4510,Najee Harris,nfl,najee,9999999,27,None,False,harris
7891,DET,Wright,TE,Brock,['TE'],Active,TE,brockwright,7891,Brock Wright,nfl,brock,9999999,23,None,True,wright
3327,None,Collins,None,Alex,['RB'],Active,RB,alexcollins,3327,Alex Collins,nfl,alex,9999999,27,Questionable,True,collins
4128,None,Williams,None,Chad,['WR'],Active,WR,chadwilliams,4128,Chad Williams,nfl,chad,1160,27,Questionable,True,williams
1215,None,Wright,None,Jarius,['WR'],Active,WR,jariuswright,1215,Jarius Wright,nfl,jarius,687,32,None,True,wright
7211,None,Manning,None,Zimari,['WR'],Active,WR,zimarimanning,7211,Zimari Manning,nfl,zimari,9999999,26,None,True,manning
1953,None,Labhart,None,Travis,['WR'],Inactive,WR,travislabhart,1953,Travis Labhart,nfl,travis,9999999,26,None,False,labhart
55,None,Shiancoe,None,Visanthe,['TE'],Inactive,TE,visantheshiancoe,55,Visanthe Shiancoe,nfl,visanthe,9999999,37,None,False,shiancoe
8440,None,Richie,None,Tyrice,['WR'],Active,WR,tyricerichie,8440,Tyrice Richie,nfl,tyrice,None,None,None,True,richie
1627,None,Dawson,None,Skye,['WR'],Inactive,WR,skyedawson,1627,Skye Dawson,nfl,skye,9999999,26,None,False,dawson
8200,JAX,Austin,None,Kevin,['WR'],Active,WR,kevinaustin,8200,Kevin Austin,nfl,kevin,589,22,None,True,austin
1232,None,Turbin,None,Robert,['RB'],Active,RB,robertturbin,1232,Robert Turbin,nfl,robert,9999999,32,None,True,turbin
7135,MIA,Swain,None,Freddie,['WR'],Active,WR,freddieswain,7135,Freddie Swain,nfl,freddie,443,24,None,True,swain
2870,None,Hamilton,None,Ray,['TE'],Inactive,TE,rayhamilton,2870,Ray Hamilton,nfl,ray,9999999,24,None,False,hamilton
941,None,Ponder,None,Christian,['QB'],Inactive,QB,christianponder,941,Christian Ponder,nfl,christian,9999999,32,None,False,ponder
7502,None,Dafney,None,Dominique,['TE'],Active,TE,dominiquedafney,7502,Dominique Dafney,nfl,dominique,9999999,25,Questionable,True,dafney
7015,None,Breeland,None,Jacob,['TE'],Active,TE,jacobbreeland,7015,Jacob Breeland,nfl,jacob,1781,25,Questionable,True,breeland
1097,None,Wright,None,Kendall,['WR'],Inactive,WR,kendallwright,1097,Kendall Wright,nfl,kendall,9999999,32,None,False,wright
5358,None,Manzo-Lewis,None,Anthony,['TE'],Active,TE,anthonymanzolewis,5358,Anthony Manzo-Lewis,nfl,anthony,9999999,26,None,True,manzolewis
5323,CHI,St. Brown,LWR,Equanimeous,['WR'],Active,WR,equanimeousstbrown,5323,Equanimeous St. Brown,nfl,equanimeous,400,25,None,True,stbrown
2094,None,Hocker,None,Zach,['K'],Inactive,K,zachhocker,2094,Zach Hocker,nfl,zach,9999999,29,None,False,hocker
4803,None,Iese,None,Nate,['TE'],Active,TE,nateiese,4803,Nate Iese,nfl,nate,9999999,27,None,True,iese
3148,None,Dable,None,Anthony,['WR'],Active,WR,anthonydable,3148,Anthony Dable,nfl,anthony,9999999,33,None,True,dable
8199,None,King,None,D'Eriq,['QB'],Active,QB,deriqking,8199,D'Eriq King,nfl,deriq,9999999,24,None,True,king
3451,HOU,Fairbairn,PK,Ka'imi,['K'],Active,K,kaimifairbairn,3451,Ka'imi Fairbairn,nfl,kaimi,366,28,None,True,fairbairn
3672,None,Richards,None,David,['WR'],Inactive,WR,davidrichards,3672,David Richards,nfl,david,9999999,25,None,False,richards
1786,None,Lewis,None,Lance,['WR'],Inactive,WR,lancelewis,1786,Lance Lewis,nfl,lance,9999999,28,None,False,lewis
3164,DAL,Elliott,RB,Ezekiel,['RB'],Active,RB,ezekielelliott,3164,Ezekiel Elliott,nfl,ezekiel,27,27,None,True,elliott
7512,None,Smith,None,Aaron,['RB'],Inactive,RB,aaronsmith,7512,Aaron Smith,nfl,aaron,None,None,None,False,smith
5170,IND,Lindsay,None,Phillip,['RB'],Active,RB,philliplindsay,5170,Phillip Lindsay,nfl,phillip,684,28,None,True,lindsay
1771,None,Harris,None,M,['WR'],Inactive,WR,mharris,1771,M Harris,nfl,m,9999999,28,None,False,harris
7603,CAR,Smith,SWR,Shi,['WR'],Active,WR,shismith,7603,Shi Smith,nfl,shi,358,23,None,True,smith
5223,TEN,Scott,None,Caleb,['WR'],Active,WR,calebscott,5223,Caleb Scott,nfl,caleb,9999999,25,None,True,scott
6878,PIT,McFarland,None,Anthony,['RB'],Active,RB,anthonymcfarland,6878,Anthony McFarland,nfl,anthony,502,24,None,True,mcfarland
4475,None,Liufau,None,Sefo,['QB'],Inactive,QB,sefoliufau,4475,Sefo Liufau,nfl,sefo,9999999,27,None,True,liufau
3890,None,Bell,None,Devon,['K'],Inactive,K,devonbell,3890,Devon Bell,nfl,devon,9999999,25,None,False,bell
8223,CHI,Jones,RWR,Velus,['WR'],Active,WR,velusjones,8223,Velus Jones,nfl,velus,429,25,Questionable,True,jones
4681,None,Davis,SWR,Reggie,['WR'],Inactive,WR,reggiedavis,4681,Reggie Davis,nfl,reggie,9999999,26,None,False,davis
727,None,Dixon,None,Anthony,['RB'],Inactive,RB,anthonydixon,727,Anthony Dixon,nfl,anthony,9999999,32,None,False,dixon
1790,None,Annen,None,Blake,['TE'],Inactive,TE,blakeannen,1790,Blake Annen,nfl,blake,9999999,30,None,False,annen
5139,None,Quinn,None,Trey,['WR'],Active,WR,treyquinn,5139,Trey Quinn,nfl,trey,296,26,None,True,quinn
2632,None,Martin,None,Desmond,['RB'],Inactive,RB,desmondmartin,2632,Desmond Martin,nfl,desmond,9999999,25,None,False,martin
2911,None,Manton,None,Justin,['K'],Inactive,K,justinmanton,2911,Justin Manton,nfl,justin,9999999,25,None,False,manton
2595,None,Semisch,None,Tim,['TE'],Active,TE,timsemisch,2595,Tim Semisch,nfl,tim,9999999,30,None,True,semisch
8881,None,Johnson,None,Willie,['WR'],Active,WR,williejohnson,8881,Willie Johnson,nfl,willie,9999999,25,IR,True,johnson
6193,None,Murphy,None,Cole,['K'],Active,K,colemurphy,6193,Cole Murphy,nfl,cole,9999999,None,None,True,murphy
6919,None,Moss,None,Thaddeus,['TE'],Active,TE,thaddeusmoss,6919,Thaddeus Moss,nfl,thaddeus,382,24,None,True,moss
3531,None,Coprich,None,Marshaun,['RB'],Inactive,RB,marshauncoprich,3531,Marshaun Coprich,nfl,marshaun,9999999,24,None,False,coprich
1837,SF,Garoppolo,QB,Jimmy,['QB'],Active,QB,jimmygaroppolo,1837,Jimmy Garoppolo,nfl,jimmy,375,30,None,True,garoppolo
1455,None,Dysert,None,Zac,['QB'],Inactive,QB,zacdysert,1455,Zac Dysert,nfl,zac,9999999,31,None,False,dysert
7812,DAL,Fehoko,LWR,Simi,['WR'],Active,WR,simifehoko,7812,Simi Fehoko,nfl,simi,9999999,24,None,True,fehoko
7102,None,Fine,None,Mason,['QB'],Inactive,QB,masonfine,7102,Mason Fine,nfl,mason,9999999,23,NA,False,fine
6798,MIN,Reagor,LWR,Jalen,['WR'],Active,WR,jalenreagor,6798,Jalen Reagor,nfl,jalen,381,23,None,True,reagor
5734,None,Duncan,None,C.J.,['WR'],Active,WR,cjduncan,5734,C.J. Duncan,nfl,cj,9999999,26,None,True,duncan
6260,None,Powell,None,Jake,['TE'],Active,TE,jakepowell,6260,Jake Powell,nfl,jake,9999999,25,None,True,powell
2462,None,Nelson,None,J.J.,['WR'],Active,WR,jjnelson,2462,J.J. Nelson,nfl,jj,9999999,30,Questionable,True,nelson
5243,None,Clark,None,Detrich,['WR'],Active,WR,detrichclark,5243,Detrich Clark,nfl,detrich,1016,27,None,True,clark
8663,ATL,Bernhardt,LWR,Jared,['WR'],Active,WR,jaredbernhardt,8663,Jared Bernhardt,nfl,jared,537,24,None,True,bernhardt
3856,None,Deaver,None,Braxton,['TE'],Inactive,TE,braxtondeaver,3856,Braxton Deaver,nfl,braxton,9999999,26,None,False,deaver
3484,None,Spruce,None,Nelson,['WR'],Inactive,WR,nelsonspruce,3484,Nelson Spruce,nfl,nelson,9999999,29,None,False,spruce
1313,None,Preston,None,Michael,['WR'],Inactive,WR,michaelpreston,1313,Michael Preston,nfl,michael,9999999,28,None,False,preston
6938,LAR,Akers,RB,Cam,['RB'],Active,RB,camakers,6938,Cam Akers,nfl,cam,35,23,None,True,akers
2052,None,Reese,None,Tevin,['WR'],Inactive,WR,tevinreese,2052,Tevin Reese,nfl,tevin,9999999,26,None,False,reese
947,TB,Jones,LWR,Julio,['WR'],Active,WR,juliojones,947,Julio Jones,nfl,julio,119,33,None,True,jones
1975,None,Swoope,None,Erik,['TE'],Inactive,TE,erikswoope,1975,Erik Swoope,nfl,erik,9999999,29,None,False,swoope
203,None,Jones,None,Jacoby,['WR'],Inactive,WR,jacobyjones,203,Jacoby Jones,nfl,jacoby,9999999,36,None,False,jones
8140,KC,Ross,None,Justyn,['WR'],Inactive,WR,justynross,8140,Justyn Ross,nfl,justyn,355,22,IR,True,ross
692,None,Feely,None,Jay,['K'],Inactive,K,jayfeely,692,Jay Feely,nfl,jay,9999999,41,None,False,feely
5618,None,Rose,None,Larry,['RB'],Inactive,RB,larryrose,5618,Larry Rose,nfl,larry,9999999,26,NA,True,rose
2753,None,Bailey,None,Rasheed,['WR'],Active,WR,rasheedbailey,2753,Rasheed Bailey,nfl,rasheed,9999999,28,None,True,bailey
3384,None,Ayers,None,Demarcus,['WR'],Inactive,WR,demarcusayers,3384,Demarcus Ayers,nfl,demarcus,9999999,27,None,False,ayers
5235,None,Wells,None,David,['TE'],Active,TE,davidwells,5235,David Wells,nfl,david,9999999,27,None,True,wells
6705,None,McGowan,None,Taj,['RB'],Active,RB,tajmcgowan,6705,Taj McGowan,nfl,taj,9999999,25,None,True,mcgowan
8076,LAC,Bandy,None,Michael,['WR'],Active,WR,michaelbandy,8076,Michael Bandy,nfl,michael,328,24,None,True,bandy
7073,None,Bentley,None,Jake,['QB'],Inactive,QB,jakebentley,7073,Jake Bentley,nfl,jake,9999999,None,NA,False,bentley
7099,None,Flacco,None,Tom,['QB'],Inactive,QB,tomflacco,7099,Tom Flacco,nfl,tom,9999999,25,NA,False,flacco
5211,None,Wieneke,None,Jake,['WR'],Active,WR,jakewieneke,5211,Jake Wieneke,nfl,jake,9999999,27,None,True,wieneke
2553,None,Anderson,None,Rory,['TE'],Active,TE,roryanderson,2553,Rory Anderson,nfl,rory,9999999,29,None,True,anderson
1077,None,Benjamin,None,Travis,['WR'],Active,WR,travisbenjamin,1077,Travis Benjamin,nfl,travis,9999999,32,None,True,benjamin
2929,None,Coxson,None,Adrian,['WR'],Inactive,WR,adriancoxson,2929,Adrian Coxson,nfl,adrian,9999999,None,None,False,coxson
3827,DET,Rosas,None,Aldrick,['K'],Active,K,aldrickrosas,3827,Aldrick Rosas,nfl,aldrick,293,27,None,True,rosas
3278,NYG,Cooper,None,Pharoh,['WR'],Active,WR,pharohcooper,3278,Pharoh Cooper,nfl,pharoh,619,26,None,True,cooper
3547,None,Bowman,None,Braedon,['TE'],Inactive,TE,braedonbowman,3547,Braedon Bowman,nfl,braedon,9999999,27,None,False,bowman
3201,None,Aguayo,None,Roberto,['K'],Inactive,K,robertoaguayo,3201,Roberto Aguayo,nfl,roberto,9999999,27,None,False,aguayo
120,None,Vinatieri,None,Adam,['K'],Injured Reserve,K,adamvinatieri,120,Adam Vinatieri,nfl,adam,588,49,None,True,vinatieri
4221,None,Sprinkle,None,Jeremy,['TE'],Inactive,TE,jeremysprinkle,4221,Jeremy Sprinkle,nfl,jeremy,372,28,Questionable,True,sprinkle
2312,None,White,None,Kevin,['WR'],Inactive,WR,kevinwhite,2312,Kevin White,nfl,kevin,271,30,Questionable,True,white
2257,None,Hyde,None,Carlos,['RB'],Active,RB,carloshyde,2257,Carlos Hyde,nfl,carlos,462,31,Questionable,True,hyde
2918,None,Wilson,None,Demetrius,['WR'],Inactive,WR,demetriuswilson,2918,Demetrius Wilson,nfl,demetrius,9999999,None,None,False,wilson
6288,None,Green,None,Marcus,['WR'],Active,WR,marcusgreen,6288,Marcus Green,nfl,marcus,1680,25,None,True,green
7083,BAL,Huntley,QB,Tyler,['QB'],Active,QB,tylerhuntley,7083,Tyler Huntley,nfl,tyler,373,24,None,True,huntley
7550,None,Jackson,None,Warren,['WR'],Active,WR,warrenjackson,7550,Warren Jackson,nfl,warren,9999999,23,Questionable,True,jackson
5052,KC,Jones,None,Ronald,['RB'],Active,RB,ronaldjones,5052,Ronald Jones,nfl,ronald,180,25,None,True,jones
6737,None,Crum,None,Micky,['TE'],Active,TE,mickycrum,6737,Micky Crum,nfl,micky,9999999,26,None,True,crum
2603,None,Wynn,None,Shane,['WR'],Inactive,WR,shanewynn,2603,Shane Wynn,nfl,shane,9999999,29,None,False,wynn
673,None,Campbell,None,Jason,['QB'],Inactive,QB,jasoncampbell,673,Jason Campbell,nfl,jason,9999999,36,None,False,campbell
3695,NO,Holtz,None,J.P.,['TE'],Active,TE,jpholtz,3695,J.P. Holtz,nfl,jp,528,29,None,True,holtz
300,None,McGahee,None,Willis,['RB'],Inactive,RB,willismcgahee,300,Willis McGahee,nfl,willis,9999999,35,None,False,mcgahee
4937,IND,Riles,None,Al,['WR'],Active,WR,alriles,4937,Al Riles,nfl,al,9999999,24,None,True,riles
8500,ATL,FitzPatrick,None,John,['TE'],Inactive,TE,johnfitzpatrick,8500,John FitzPatrick,nfl,john,9999999,22,IR,True,fitzpatrick
6713,None,Way,None,Jamarius,['WR'],Active,WR,jamariusway,6713,Jamarius Way,nfl,jamarius,9999999,25,None,True,way
3921,None,Truesdell,None,Nick,['TE'],Active,TE,nicktruesdell,3921,Nick Truesdell,nfl,nick,9999999,31,None,True,truesdell
6813,IND,Taylor,RB,Jonathan,['RB'],Active,RB,jonathantaylor,6813,Jonathan Taylor,nfl,jonathan,1,23,None,True,taylor
6727,None,Walker,None,Joe,['WR'],Active,WR,joewalker,6727,Joe Walker,nfl,joe,9999999,26,None,True,walker
4931,None,Appleby,None,Austin,['QB'],Active,QB,austinappleby,4931,Austin Appleby,nfl,austin,9999999,28,None,True,appleby
449,None,Winslow,None,Kellen,['TE'],Inactive,TE,kellenwinslow,449,Kellen Winslow,nfl,kellen,9999999,35,None,False,winslow
2153,None,Colter,None,Kain,['WR'],Inactive,WR,kaincolter,2153,Kain Colter,nfl,kain,9999999,27,None,False,colter
7075,SF,Woerner,TE,Charlie,['TE'],Active,TE,charliewoerner,7075,Charlie Woerner,nfl,charlie,543,24,None,True,woerner
3027,None,Dixon,None,Boobie,['RB'],Inactive,RB,boobiedixon,3027,Boobie Dixon,nfl,boobie,9999999,None,None,False,dixon
2875,None,Creecy,None,Tony,['RB'],Inactive,RB,tonycreecy,2875,Tony Creecy,nfl,tony,9999999,None,None,False,creecy
5166,None,Scott,None,Da'Mari,['WR'],Inactive,WR,damariscott,5166,Da'Mari Scott,nfl,damari,1422,26,None,True,scott
8638,None,Gunter,None,Grayson,['TE'],Active,TE,graysongunter,8638,Grayson Gunter,nfl,grayson,675,24,None,True,gunter
2564,None,Carter,None,Duron,['WR'],Inactive,WR,duroncarter,2564,Duron Carter,nfl,duron,9999999,26,None,False,carter
4031,None,Wilson,None,Travis,['TE'],Active,TE,traviswilson,4031,Travis Wilson,nfl,travis,9999999,28,None,True,wilson
8158,None,Strong,None,Carson,['QB'],Active,QB,carsonstrong,8158,Carson Strong,nfl,carson,597,22,None,True,strong
6886,PIT,Claypool,SWR,Chase,['WR'],Active,WR,chaseclaypool,6886,Chase Claypool,nfl,chase,110,24,None,True,claypool
7509,None,Owusu,None,Chris,['WR'],Inactive,WR,chrisowusu,7509,Chris Owusu,nfl,chris,None,30,None,False,owusu
4881,BAL,Jackson,QB,Lamar,['QB'],Active,QB,lamarjackson,4881,Lamar Jackson,nfl,lamar,23,25,None,True,jackson
52,None,Dreessen,None,Joel,['TE'],Inactive,TE,joeldreessen,52,Joel Dreessen,nfl,joel,9999999,35,None,False,dreessen
7095,None,MacGinnis,None,Austin,['K'],Active,K,austinmacginnis,7095,Austin MacGinnis,nfl,austin,1927,26,None,True,macginnis
5802,None,Staggers,None,Allenzae,['WR'],Active,WR,allenzaestaggers,5802,Allenzae Staggers,nfl,allenzae,9999999,None,None,False,staggers
4055,HOU,Howard,TE,O.J.,['TE'],Active,TE,ojhoward,4055,O.J. Howard,nfl,oj,665,27,None,True,howard
2460,NYJ,Uzomah,TE,C.J.,['TE'],Active,TE,cjuzomah,2460,C.J. Uzomah,nfl,cj,510,29,None,True,uzomah
1357,None,Sims,None,Dion,['TE'],Injured Reserve,TE,dionsims,1357,Dion Sims,nfl,dion,9999999,30,None,False,sims
7989,LV,Turner,SWR,DJ,['WR'],Active,WR,djturner,7989,DJ Turner,nfl,dj,591,25,None,True,turner
181,None,Stanton,None,Drew,['QB'],Active,QB,drewstanton,181,Drew Stanton,nfl,drew,591,37,None,True,stanton
6710,None,Caldwell,None,Josh,['RB'],Active,RB,joshcaldwell,6710,Josh Caldwell,nfl,josh,9999999,25,None,True,caldwell
5249,None,Levrone,None,Andre,['WR'],Active,WR,andrelevrone,5249,Andre Levrone,nfl,andre,9999999,26,None,True,levrone
2865,None,Howsare,None,Julian,['RB'],Inactive,RB,julianhowsare,2865,Julian Howsare,nfl,julian,9999999,29,None,False,howsare
5000,MIA,Edmonds,RB,Chase,['RB'],Active,RB,chaseedmonds,5000,Chase Edmonds,nfl,chase,77,26,None,True,edmonds
8153,LAC,Spiller,None,Isaiah,['RB'],Active,RB,isaiahspiller,8153,Isaiah Spiller,nfl,isaiah,135,21,None,True,spiller
1584,None,Daniels,None,B.J.,"['WR', 'QB']",Inactive,WR,bjdaniels,1584,B.J. Daniels,nfl,bj,9999999,30,None,False,daniels
4626,None,Etta-Tawo,None,Amba,['WR'],Active,WR,ambaettatawo,4626,Amba Etta-Tawo,nfl,amba,9999999,28,None,True,ettatawo
3170,None,Lynch,None,Paxton,['QB'],Inactive,QB,paxtonlynch,3170,Paxton Lynch,nfl,paxton,949,27,None,True,lynch
6209,None,Hyman,None,Ishmael,['WR'],Inactive,WR,ishmaelhyman,6209,Ishmael Hyman,nfl,ishmael,419,27,Questionable,True,hyman
6849,NYJ,Mims,LWR,Denzel,['WR'],Active,WR,denzelmims,6849,Denzel Mims,nfl,denzel,420,24,None,True,mims
737,None,Shuler,None,Mickey,['TE'],Inactive,TE,mickeyshuler,737,Mickey Shuler,nfl,mickey,9999999,33,None,False,shuler
4998,None,Hamilton,None,DaeSean,['WR'],Active,WR,daeseanhamilton,4998,DaeSean Hamilton,nfl,daesean,9999999,27,Questionable,True,hamilton
1487,None,Randle,None,Joseph,['RB'],Inactive,RB,josephrandle,1487,Joseph Randle,nfl,joseph,9999999,28,None,False,randle
7543,JAX,Etienne,RB,Travis,['RB'],Active,RB,travisetienne,7543,Travis Etienne,nfl,travis,37,23,None,True,etienne
8192,WAS,Hodges,None,Curtis,['TE'],Inactive,TE,curtishodges,8192,Curtis Hodges,nfl,curtis,304,23,IR,True,hodges
2463,CLE,James,TE,Jesse,['TE'],Active,TE,jessejames,2463,Jesse James,nfl,jesse,370,28,None,True,james
1505,None,Lenz,None,Josh,['WR'],Inactive,WR,joshlenz,1505,Josh Lenz,nfl,josh,9999999,28,None,False,lenz
8139,LV,White,None,Zamir,['RB'],Active,RB,zamirwhite,8139,Zamir White,nfl,zamir,163,22,None,True,white
